167,NN,N,CH3,,HCN,H,H,,3.32E-13,0.00,0.0,M,253,352,A,NIST
168,NN,N,CH3,,HCN,H2,,,1.30E-11,0.50,0.0,M,10,300,B,NIST
169,NN,N,CH3,,H2CN,H,,,7.40E-11,0.26,8.4,M,10,2000,A,NIST
170,NN,N,OH,,O,NH,,,1.88E-11,0.10,10700.0,M,300,2500,C,NIST
171,NN,N,OH,,NO,H,,,7.50E-11,-0.18,0.0,L,10,100,A,SH04
172,NN,N,OH,,NO,H,,,4.06E-11,0.05,-78.0,L,103,2500,A,NIST
173,NN,N,C2,,CN,C,,,5.00E-11,0.00,0.0,L,10,300,C,SH04
174,NN,N,C2H,,C2N,H,,,1.70E-11,0.00,0.0,L,10,300,C,SH04
175,NN,N,CN,,N2,C,,,3.00E-10,0.00,0.0,L,298,2500,C,NIST
176,NN,N,C2H3,,CH2CN,H,,,6.20E-11,0.00,0.0,L,10,300,C,SH04
177,NN,N,C2H3,,C2H2,NH,,,1.20E-11,0.00,0.0,L,10,300,C,SH04
178,NN,N,H2CN,,HCN,NH,,,1.00E-10,0.00,200.0,M,200,2500,C,NIST
179,NN,N,HCO,,HCN,O,,,1.70E-10,0.00,0.0,L,10,300,C,
180,NN,N,HCO,,CO,NH,,,5.71E-12,0.50,1000.0,L,33,300,C,
181,NN,N,HCO,,OCN,H,,,1.00E-10,0.00,0.0,L,10,300,C,SH04
182,NN,N,C2H5,,H2CN,CH3,,,3.85E-11,0.00,0.0,L,10,300,C,SH04
183,NN,N,C2H5,,C2H4,NH,,,7.15E-11,0.00,0.0,L,10,300,C,SH04
184,NN,N,SiH,,SiN,H,,,1.66E-10,-0.09,0.0,L,10,300,C,SH04
185,NN,N,NO,,N2,O,,,3.75E-11,0.00,26.0,L,100,4000,A,NIST
186,NN,N,SiH2,,HNSi,H,,,8.00E-11,0.17,0.0,L,10,300,C,SH04
187,NN,N,HNO,,NO,NH,,,2.94E-12,0.50,1000.0,L,33,300,C,
188,NN,N,HNO,,N2O,H,,,1.43E-12,0.50,1500.0,L,50,300,C,
189,NN,N,SiH3,,HNSi,H2,,,1.00E-10,0.00,0.0,L,10,300,C,SH04
190,NN,N,PH,,PN,H,,,5.00E-11,0.00,0.0,L,10,300,C,SH04
191,NN,N,O2,,NO,O,,,2.26E-12,0.86,3134.0,L,200,14000,A,NIST
192,NN,N,O2H,,O2,NH,,,1.70E-13,0.00,0.0,L,10,300,C,
193,NN,N,HS,,NS,H,,,1.00E-10,0.00,0.0,L,10,300,C,SH04
194,NN,N,HS,,S,NH,,,1.73E-11,0.50,9060.0,L,302,41000,C,MI84
195,NN,N,C3,,CN,C2,,,1.00E-13,0.00,0.0,L,10,300,C,SH04
196,NN,N,C3H,,C3N,H,,,1.70E-11,0.00,0.0,L,10,300,C,SH04
197,NN,N,C2N,,CN,CN,,,1.00E-10,0.00,0.0,L,10,300,C,SH04
198,NN,N,C3H2,,HC3N,H,,,1.00E-13,0.00,0.0,L,10,300,C,SH04
199,NN,N,C3H3,,HC3N,H2,,,8.00E-11,0.00,0.0,L,10,300,C,SH04
200,NN,N,SiC,,Si,CN,,,5.00E-11,0.00,0.0,L,10,300,C,SH04
201,NN,N,SiC,,SiN,C,,,5.00E-11,0.00,0.0,L,10,300,C,SH04
202,NN,N,C2O,,CN,CO,,,5.50E-10,0.00,0.0,L,10,300,C,SH04
203,NN,N,CO2,,NO,CO,,,3.20E-13,0.00,1710.0,M,291,523,A,NIST
204,NN,N,CS,,S,CN,,,3.80E-11,0.50,1160.0,L,38,300,C,MI84
205,NN,N,PN,,P,N2,,,1.00E-18,0.00,0.0,L,10,300,C,MB87
206,NN,N,HCS,,S,HCN,,,1.00E-10,0.00,0.0,L,10,300,C,SH04
207,NN,N,NO2,,N2,O,O,,2.41E-12,0.00,0.0,M,300,300,A,NIST
208,NN,N,NO2,,NO,NO,,,1.00E-12,0.00,0.0,L,10,300,C,SH04
209,NN,N,NO2,,O2,N2,,,1.00E-12,0.00,0.0,L,10,300,C,SH04
210,NN,N,NO2,,N2O,O,,,3.00E-12,0.00,0.0,M,200,2500,C,NIST
211,NN,N,NS,,S,N2,,,3.00E-11,-0.60,0.0,L,10,300,C,SH04
212,NN,N,PO,,P,NO,,,2.55E-12,0.00,0.0,L,10,300,C,MB87
213,NN,N,PO,,PN,O,,,3.00E-11,-0.60,0.0,L,10,300,C,SH04
214,NN,N,C4,,C3,CN,,,1.00E-10,0.00,0.0,L,10,300,C,SH04
215,NN,N,SO,,NS,O,,,4.68E-11,0.50,8254.0,L,275,300,C,MI84
216,NN,N,SO,,S,NO,,,1.73E-11,0.50,750.0,L,25,300,C,MI84
217,NN,N,C4H,,C4N,H,,,1.70E-11,0.00,0.0,L,10,300,C,SH04
218,NN,N,C3N,,CN,C2N,,,1.00E-10,0.00,0.0,L,10,300,C,SH04
219,NN,N,NCCN,,N2,C2N,,,1.00E-11,0.00,0.0,M,300,300,C,NIST
220,NN,N,C5,,CN,C4,,,1.00E-13,0.00,0.0,L,10,300,C,SH04
221,NN,N,C5H,,C5N,H,,,1.70E-11,0.00,0.0,L,10,300,C,SH04
222,NN,N,C4N,,CN,C3N,,,1.00E-10,0.00,0.0,L,10,300,C,SH04
223,NN,N,C5H2,,HC5N,H,,,1.00E-13,0.00,0.0,L,10,300,C,SH04
224,NN,N,S2,,NS,S,,,1.73E-11,0.50,4000.0,L,133,300,C,MI84
225,NN,N,C6,,CN,C5,,,1.00E-10,0.00,0.0,L,10,300,C,SH04
226,NN,N,C6H,,CN,C5H,,,1.00E-13,0.00,0.0,L,10,300,C,SH04
227,NN,N,C5N,,CN,C4N,,,1.00E-10,0.00,0.0,L,10,300,C,SH04
228,NN,N,C7,,CN,C6,,,1.00E-13,0.00,0.0,L,10,300,C,SH04
229,NN,N,C7H,,C7N,H,,,1.70E-11,0.00,0.0,L,10,300,C,SH04
230,NN,N,C7H2,,HC7N,H,,,1.00E-13,0.00,0.0,L,10,300,C,SH04
231,NN,N,C8,,CN,C7,,,1.00E-10,0.00,0.0,L,10,300,C,SH04
232,NN,N,C8H,,CN,C7H,,,1.00E-10,0.00,0.0,L,10,300,C,SH04
233,NN,N,C7N,,C2N,C5N,,,1.00E-10,0.00,0.0,L,10,300,C,SH04
234,NN,N,C9,,CN,C8,,,1.00E-13,0.00,0.0,L,10,300,C,SH04
235,NN,N,C9H,,C9N,H,,,1.70E-11,0.00,0.0,L,10,300,C,SH04
236,NN,N,C9N,,C2N,C7N,,,1.00E-10,0.00,0.0,L,10,300,C,SH04
237,NN,CH2,CH2,,CH3,CH,,,4.00E-10,0.00,5000.0,M,300,2500,C,NIST
238,NN,CH2,CH2,,C2H2,H,H,,1.80E-10,0.00,400.0,L,300,3000,A,NIST
239,NN,CH2,CH2,,C2H2,H2,,,2.63E-09,0.00,6013.0,M,1100,2720,A,NIST
240,NN,CH2,CH2,,C2H3,H,,,3.32E-11,0.00,0.0,M,1600,2300,A,NIST
241,NN,CH2,O,,OH,CH,,,4.98E-10,0.00,6000.0,M,1900,2300,A,NIST
242,NN,CH2,O,,CO,H,H,,1.33E-10,0.00,0.0,L,10,2500,A,NIST
243,NN,CH2,O,,CO,H2,,,8.00E-11,0.00,0.0,L,1900,2600,A,NIST
244,NN,CH2,O,,HCO,H,,,5.01E-11,0.00,0.0,M,1200,1812,A,NIST
245,NN,CH2,CH4,,CH3,CH3,,,7.13E-12,0.00,5050.0,M,296,2500,C,NIST
246,NN,CH2,OH,,O,CH3,,,1.44E-11,0.50,3000.0,L,100,300,C,
247,NN,CH2,OH,,H2O,CH,,,1.44E-11,0.50,3000.0,L,100,300,C,
248,NN,CH2,OH,,H2CO,H,,,3.00E-11,0.00,0.0,L,10,2500,A,NIST
249,NN,CH2,CN,,HCN,CH,,,5.30E-12,0.00,2500.0,L,83,300,C,
250,NN,CH2,Si,,HCSi,H,,,1.00E-10,0.00,0.0,L,10,300,C,SH04
251,NN,CH2,N2,,HCN,NH,,,8.00E-12,0.00,18000.0,M,1500,2000,A,NIST
252,NN,CH2,HCO,,CO,CH3,,,3.00E-11,0.00,0.0,L,10,2500,A,NIST
253,NN,CH2,NO,,HCN,OH,,,3.65E-12,0.00,0.0,M,300,2000,A,FM01
254,NN,CH2,NO,,H2CO,N,,,2.70E-12,0.00,3500.0,L,116,300,C,
255,NN,CH2,H2CO,,HCO,CH3,,,3.30E-13,0.00,3270.0,L,109,300,C,
256,NN,CH2,HNO,,NO,CH3,,,1.70E-11,0.00,0.0,L,10,300,C,SH04
257,NN,CH2,O2,,CO2,H,H,,3.65E-11,-3.30,1443.0,C,1000,1828,B,NIST
258,NN,CH2,O2,,CO2,H2,,,2.92E-11,-3.30,1443.0,C,1000,1828,B,NIST
259,NN,CH2,O2,,HCO,OH,,,4.10E-11,0.00,750.0,M,300,2500,C,NIST
260,NN,CH2,O2,,H2CO,O,,,3.65E-11,-3.30,1443.0,C,1000,1828,B,NIST
261,NN,CH2,O2,,CO,H2O,,,2.48E-10,-3.30,1443.0,C,1000,1828,B,NIST
262,NN,CH2,S,,HCS,H,,,1.00E-10,0.00,0.0,L,10,300,C,SH04
263,NN,CH2,S,,CS,H2,,,1.00E-10,0.00,0.0,L,10,300,C,SH04
264,NN,CH2,NO2,,H2CO,NO,,,6.91E-11,0.00,0.0,M,295,295,A,NIST
265,NN,NH,NH,,N2,H,H,,1.16E-09,0.00,0.0,M,298,298,A,NIST
266,NN,NH,NH,,N2,H2,,,1.70E-11,0.00,0.0,L,10,300,C,
267,NN,NH,NH,,NH2,N,,,1.03E-14,3.07,-1123.0,L,300,3000,A,NIST
268,NN,NH,O,,OH,N,,,1.16E-11,0.00,0.0,L,250,3000,A,NIST
269,NN,NH,O,,NO,H,,,1.16E-10,0.00,0.0,L,250,3000,A,NIST
270,NN,NH,CH4,,CH3,NH2,,,6.63E-16,6.13,5895.0,L,300,2000,A,NIST
271,NN,NH,OH,,HNO,H,,,3.32E-11,0.00,0.0,L,298,3000,A,NIST
272,NN,NH,OH,,NH2,O,,,2.93E-12,0.10,5800.0,L,298,3000,A,NIST
273,NN,NH,OH,,H2O,N,,,3.11E-12,1.20,0.0,L,298,3000,A,NIST
274,NN,NH,NH3,,NH2,NH2,,,5.25E-10,0.00,13470.0,M,1300,1700,A,NIST
275,NN,NH,H2O,,OH,NH2,,,1.83E-12,1.60,14090.0,L,600,3000,A,NIST
276,NN,NH,CN,,HCN,N,,,2.94E-12,0.50,1000.0,L,33,300,C,
277,NN,NH,NO,,N2O,H,,,1.16E-10,-1.03,420.0,C,295,4000,B,NIST
278,NN,NH,NO,,N2,O,H,,5.00E-11,0.00,0.0,M,300,2500,C,NIST
279,NN,NH,NO,,N2,OH,,,1.46E-11,-0.58,37.0,L,295,4000,A,NIST
280,NN,NH,S,,HS,N,,,1.73E-11,0.50,4000.0,L,133,300,C,MI84
281,NN,NH,S,,NS,H,,,1.00E-10,0.00,0.0,L,10,300,C,SH04
282,NN,NH,NO2,,HNO,NO,,,5.72E-12,0.50,2500.0,L,83,300,C,
283,NN,NH,NO2,,N2O,OH,,,1.44E-13,0.00,-1140.0,L,200,300,A,NIST
284,NN,CH3,CH3,,CH4,CH2,,,7.13E-12,0.00,5052.0,M,1950,2300,A,NIST
285,NN,CH3,CH3,,C2H4,H2,,,1.66E-08,0.00,16556.0,M,300,2651,C,NIST
286,NN,CH3,CH3,,C2H5,H,,,1.46E-11,0.10,5335.0,L,200,3000,A,NIST
287,NN,CH3,O,,H2CO,H,,,1.30E-10,0.00,0.0,L,10,2500,A,NIST
288,NN,CH3,O,,CO,H2,H,,3.60E-11,0.00,202.0,L,354,925,A,FO02
289,NN,CH3,NH2,,CH2,NH3,,,4.76E-17,5.77,-151.0,L,300,2000,B,NIST
290,NN,CH3,OH,,CH4,O,,,3.27E-14,2.20,2240.0,L,298,2500,A,NIST
291,NN,CH3,OH,,H2O,CH2,,,1.20E-10,0.00,1400.0,L,300,1000,A,NIST
