 815,HE+    ,C2     ,C+     ,C     ,HE ,  , 1.6e-09, 0.00,     0.0,PN
 816,HE+    ,C2     ,C2+    ,HE    ,   ,  , 5.0e-10, 0.00,     0.0,CT
 817,HE+    ,C2H    ,CH+    ,C     ,HE ,  , 5.1e-10, 0.00,     0.0,PN
 818,HE+    ,C2H    ,C2+    ,H     ,HE ,  , 5.1e-10, 0.00,     0.0,PN
 819,HE+    ,C2H    ,C+     ,CH    ,HE ,  , 5.1e-10, 0.00,     0.0,PN
 820,HE+    ,C2H2   ,C2+    ,H2    ,HE ,  , 1.6e-09, 0.00,     0.0,PN
 821,HE+    ,C2H2   ,C2H2+  ,HE    ,   ,  , 2.5e-10, 0.00,     0.0,CT
 822,HE+    ,C2H2   ,C2H+   ,H     ,HE ,  , 8.8e-10, 0.00,     0.0,PN
 823,HE+    ,C2H2   ,CH+    ,CH    ,HE ,  , 7.7e-10, 0.00,     0.0,PN
 824,HE+    ,CN     ,C+     ,N     ,HE ,  , 8.8e-10, 0.00,     0.0,PN
 825,HE+    ,CN     ,N+     ,C     ,HE ,  , 8.8e-10, 0.00,     0.0,PN
 826,HE+    ,HCN    ,CN+    ,H     ,HE ,  , 1.5e-09, 0.00,     0.0,PN
 827,HE+    ,HCN    ,CH+    ,N     ,HE ,  , 6.5e-10, 0.00,     0.0,PN
 828,HE+    ,HCN    ,N+     ,CH    ,HE ,  , 2.2e-10, 0.00,     0.0,PN
 829,HE+    ,HCN    ,C+     ,N     ,HE ,H , 7.8e-10, 0.00,     0.0,PN
 830,HE+    ,HNC    ,NH+    ,C     ,HE ,  , 5.0e-10, 0.00,     0.0,PN
 831,HE+    ,HNC    ,CN+    ,H     ,HE ,  , 5.0e-10, 0.00,     0.0,PN
 832,HE+    ,HNC    ,C+     ,N     ,HE ,H , 5.0e-10, 0.00,     0.0,PN
 833,HE+    ,C2H3   ,C2H+   ,H2    ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 834,HE+    ,C2H3   ,C2H2+  ,H     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 835,HE+    ,CO     ,C+     ,O     ,HE ,  , 1.6e-09, 0.00,     0.0,PN
 836,HE+    ,C2H4   ,C2H4+  ,HE    ,   ,  , 2.4e-10, 0.00,     0.0,CT
 837,HE+    ,C2H4   ,C2H3+  ,H     ,HE ,  , 1.7e-10, 0.00,     0.0,PN
 838,HE+    ,C2H4   ,C2H2+  ,H2    ,HE ,  , 2.2e-09, 0.00,     0.0,PN
 839,HE+    ,C2H4   ,C2H+   ,H2    ,H  ,HE, 4.4e-10, 0.00,     0.0,PN
 840,HE+    ,C2H4   ,CH2+   ,CH2   ,HE ,  , 4.8e-10, 0.00,     0.0,PN
 841,HE+    ,N2     ,N2+    ,HE    ,   ,  , 6.4e-10, 0.00,     0.0,CT
 842,HE+    ,N2     ,N+     ,N     ,HE ,  , 9.6e-10, 0.00,     0.0,PN
 843,HE+    ,SIH    ,SI+    ,H     ,HE ,  , 1.8e-09, 0.00,     0.0,PN
 844,HE+    ,HCO    ,CO+    ,H     ,HE ,  , 4.9e-10, 0.00,     0.0,PN
 845,HE+    ,HCO    ,CH+    ,O     ,HE ,  , 4.9e-10, 0.00,     0.0,PN
 846,HE+    ,HCO    ,HEH+   ,CO    ,   ,  , 3.0e-10, 0.00,     0.0,HA
 847,HE+    ,CH2NH  ,CH2+   ,NH    ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 848,HE+    ,C2H5   ,C2H5+  ,HE    ,   ,  , 5.0e-10, 0.00,     0.0,PN
 849,HE+    ,C2H5   ,C2H4+  ,H     ,HE ,  , 5.0e-10, 0.00,     0.0,PN
 850,HE+    ,C2H5   ,C2H3+  ,H2    ,HE ,  , 5.0e-10, 0.00,     0.0,PN
 851,HE+    ,C2H6   ,C2H4+  ,H2    ,HE ,  , 4.2e-10, 0.00,     0.0,PN
 852,HE+    ,C2H6   ,C2H2+  ,H2    ,H2 ,HE, 8.4e-10, 0.00,     0.0,CO
 853,HE+    ,C2H6   ,C2H3+  ,H2    ,HE ,H , 1.8e-09, 0.00,     0.0,PN
 854,HE+    ,NO     ,O+     ,N     ,HE ,  , 2.0e-10, 0.00,     0.0,PN
 855,HE+    ,NO     ,N+     ,O     ,HE ,  , 1.4e-09, 0.00,     0.0,PN
 856,HE+    ,SIH2   ,SIH+   ,H     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 857,HE+    ,SIH2   ,SI+    ,H2    ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 858,HE+    ,H2CO   ,CO+    ,H2    ,HE ,  , 1.9e-09, 0.00,     0.0,PN
 859,HE+    ,H2CO   ,HCO+   ,H     ,HE ,  , 1.1e-09, 0.00,     0.0,PN
 860,HE+    ,H2CO   ,H2CO+  ,HE    ,   ,  , 9.7e-10, 0.00,     0.0,CT
 861,HE+    ,H2CO   ,CH2+   ,O     ,HE ,  , 1.7e-09, 0.00,     0.0,PN
 862,HE+    ,HNO    ,NO+    ,H     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 863,HE+    ,HNO    ,H+     ,NO    ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 864,HE+    ,SIH3   ,SIH2+  ,H     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 865,HE+    ,SIH3   ,SIH+   ,H2    ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 866,HE+    ,O2     ,O+     ,O     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 867,HE+    ,O2     ,O2+    ,HE    ,   ,  , 3.3e-11, 0.00,     0.0,CT
 868,HE+    ,PH     ,P+     ,H     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 869,HE+    ,SIH4   ,SIH3+  ,H     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 870,HE+    ,SIH4   ,SIH2+  ,H2    ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 871,HE+    ,CH3OH  ,OH+    ,CH3   ,HE ,  , 1.1e-09, 0.00,     0.0,PN
 872,HE+    ,CH3OH  ,CH3+   ,OH    ,HE ,  , 1.1e-09, 0.00,     0.0,PN
 873,HE+    ,S-     ,HE     ,S     ,   ,  , 2.3e-07,-0.50,     0.0,MN
 874,HE+    ,HS     ,S+     ,H     ,HE ,  , 1.7e-09, 0.00,     0.0,PN
 875,HE+    ,PH2    ,P+     ,H2    ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 876,HE+    ,H2S    ,H2S+   ,HE    ,   ,  , 3.1e-10, 0.00,     0.0,CT
 877,HE+    ,H2S    ,S+     ,H2    ,HE ,  , 3.6e-09, 0.00,     0.0,PN
 878,HE+    ,H2S    ,HS+    ,H     ,HE ,  , 4.8e-10, 0.00,     0.0,PN
 879,HE+    ,HCL    ,CL+    ,H     ,HE ,  , 3.3e-09, 0.00,     0.0,PN
 880,HE+    ,C3     ,C+     ,C2    ,HE ,  , 2.0e-09, 0.00,     0.0,PN
 881,HE+    ,C3H    ,C3+    ,H     ,HE ,  , 2.0e-09, 0.00,     0.0,PN
 882,HE+    ,C3H2   ,C3H+   ,H     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 883,HE+    ,H2C3   ,C3H+   ,H     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 884,HE+    ,H2C3   ,C3+    ,H2    ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 885,HE+    ,CCN    ,C+     ,CN    ,HE ,  , 8.0e-09, 0.00,     0.0,PN
 886,HE+    ,C3H3   ,C3H2+  ,H     ,HE ,  , 6.7e-10, 0.00,     0.0,PN
 887,HE+    ,C3H3   ,C3H+   ,H2    ,HE ,  , 6.7e-10, 0.00,     0.0,PN
 888,HE+    ,C3H3   ,C3+    ,H     ,H2 ,HE, 6.7e-10, 0.00,     0.0,PN
 889,HE+    ,C3H4   ,H2C3H+ ,H     ,HE ,  , 5.0e-10, 0.00,     0.0,PN
 890,HE+    ,C3H4   ,C3H2+  ,H2    ,HE ,  , 5.0e-10, 0.00,     0.0,PN
 891,HE+    ,C3H4   ,C3H+   ,H     ,H2 ,HE, 5.0e-10, 0.00,     0.0,PN
 892,HE+    ,C3H4   ,C3+    ,H2    ,H2 ,HE, 5.0e-10, 0.00,     0.0,PN
 893,HE+    ,CH2CN  ,CH2+   ,CN    ,HE ,  , 3.3e-09, 0.00,     0.0,PN
 894,HE+    ,CCO    ,C+     ,CO    ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 895,HE+    ,SIC    ,C+     ,SI    ,HE ,  , 2.0e-09, 0.00,     0.0,PN
 896,HE+    ,SIC    ,SI+    ,C     ,HE ,  , 2.0e-09, 0.00,     0.0,PN
 897,HE+    ,HCSI   ,SIC+   ,H     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 898,HE+    ,HCSI   ,SI+    ,CH    ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 899,HE+    ,CH3CN  ,CH3+   ,CN    ,HE ,  , 1.2e-09, 0.00,     0.0,PN
 900,HE+    ,CH3CN  ,CN+    ,CH3   ,HE ,  , 1.2e-09, 0.00,     0.0,PN
 901,HE+    ,SIN    ,SI+    ,N     ,HE ,  , 2.0e-09, 0.00,     0.0,PN
 902,HE+    ,CP     ,C+     ,P     ,HE ,  , 5.0e-10, 0.00,     0.0,PN
 903,HE+    ,CP     ,P+     ,C     ,HE ,  , 5.0e-10, 0.00,     0.0,PN
 904,HE+    ,OCN    ,O+     ,CN    ,HE ,  , 3.0e-09, 0.00,     0.0,PN
 905,HE+    ,OCN    ,CN+    ,O     ,HE ,  , 3.0e-09, 0.00,     0.0,PN
 906,HE+    ,SICH2  ,HCSI+  ,H     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 907,HE+    ,SICH2  ,SIH+   ,CH    ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 908,HE+    ,CH2CO  ,CH2+   ,CO    ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 909,HE+    ,CH2CO  ,CO+    ,CH2   ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 910,HE+    ,HCP    ,P+     ,CH    ,HE ,  , 5.0e-10, 0.00,     0.0,PN
 911,HE+    ,HCP    ,C+     ,PH    ,HE ,  , 5.0e-10, 0.00,     0.0,PN
 912,HE+    ,HNSI   ,SIN+   ,H     ,HE ,  , 2.0e-09, 0.00,     0.0,PN
 913,HE+    ,SICH3  ,SICH2+ ,H     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 914,HE+    ,SICH3  ,SIH+   ,CH2   ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 915,HE+    ,SIO    ,SI+    ,O     ,HE ,  , 8.6e-10, 0.00,     0.0,PN
 916,HE+    ,SIO    ,O+     ,SI    ,HE ,  , 8.6e-10, 0.00,     0.0,PN
 917,HE+    ,CS     ,S+     ,C     ,HE ,  , 1.3e-09, 0.00,     0.0,PN
 918,HE+    ,CS     ,C+     ,S     ,HE ,  , 1.3e-09, 0.00,     0.0,PN
 919,HE+    ,CO2    ,O2+    ,C     ,HE ,  , 1.1e-11, 0.00,     0.0,PN
 920,HE+    ,CO2    ,CO2+   ,HE    ,   ,  , 1.2e-10, 0.00,     0.0,CT
 921,HE+    ,CO2    ,O+     ,CO    ,HE ,  , 1.0e-10, 0.00,     0.0,PN
 922,HE+    ,CO2    ,CO+    ,O     ,HE ,  , 8.7e-10, 0.00,     0.0,PN
 923,HE+    ,CO2    ,C+     ,O2    ,HE ,  , 4.0e-11, 0.00,     0.0,PN
 924,HE+    ,N2O    ,N+     ,NO    ,HE ,  , 3.0e-10, 0.00,     0.0,PN
 925,HE+    ,N2O    ,O+     ,N2    ,HE ,  , 2.8e-10, 0.00,     0.0,PN
 926,HE+    ,N2O    ,N2+    ,O     ,HE ,  , 1.2e-09, 0.00,     0.0,PN
 927,HE+    ,N2O    ,NO+    ,N     ,HE ,  , 4.8e-10, 0.00,     0.0,PN
 928,HE+    ,CH3CHO ,CH3+   ,HCO   ,HE ,  , 3.0e-09, 0.00,     0.0,PN
 929,HE+    ,PN     ,P+     ,N     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 930,HE+    ,HCS    ,H+     ,CS    ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 931,HE+    ,HCS    ,CS+    ,H     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 932,HE+    ,CH2PH  ,CH2+   ,PH    ,HE ,  , 5.0e-10, 0.00,     0.0,PN
 933,HE+    ,CH2PH  ,PH+    ,CH2   ,HE ,  , 5.0e-10, 0.00,     0.0,PN
 934,HE+    ,NS     ,N+     ,S     ,HE ,  , 1.2e-09, 0.00,     0.0,PN
 935,HE+    ,NS     ,S+     ,N     ,HE ,  , 1.2e-09, 0.00,     0.0,PN
 936,HE+    ,H2CS   ,CS+    ,H2    ,HE ,  , 8.1e-10, 0.00,     0.0,PN
 937,HE+    ,H2CS   ,CH2+   ,S     ,HE ,  , 8.1e-10, 0.00,     0.0,PN
 938,HE+    ,H2CS   ,S+     ,CH2   ,HE ,  , 8.1e-10, 0.00,     0.0,PN
 939,HE+    ,H2SIO  ,SIOH+  ,H     ,HE ,  , 2.0e-09, 0.00,     0.0,PN
 940,HE+    ,C2H5OH ,C2H5+  ,OH    ,HE ,  , 3.0e-09, 0.00,     0.0,PN
 941,HE+    ,CH3OCH3,CH3+   ,H2CO  ,HE ,H , 2.0e-09, 0.00,     0.0,PN
 942,HE+    ,PO     ,P+     ,O     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 943,HE+    ,CCL    ,C+     ,CL    ,HE ,  , 3.3e-09, 0.00,     0.0,PN
 944,HE+    ,SO     ,O+     ,S     ,HE ,  , 8.3e-10, 0.00,     0.0,PN
 945,HE+    ,SO     ,S+     ,O     ,HE ,  , 8.3e-10, 0.00,     0.0,PN
 946,HE+    ,HPO    ,PO+    ,H     ,HE ,  , 5.0e-10, 0.00,     0.0,PN
 947,HE+    ,HPO    ,PH+    ,O     ,HE ,  , 5.0e-10, 0.00,     0.0,PN
 948,HE+    ,C4     ,C2+    ,C2    ,HE ,  , 6.7e-10, 0.00,     0.0,PN
 949,HE+    ,C4     ,C+     ,C3    ,HE ,  , 6.7e-10, 0.00,     0.0,PN
 950,HE+    ,C4     ,C3+    ,C     ,HE ,  , 6.7e-10, 0.00,     0.0,PN
 951,HE+    ,C4H    ,C4+    ,H     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 952,HE+    ,C4H    ,C2H+   ,C2    ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 953,HE+    ,C3N    ,C2+    ,CN    ,HE ,  , 8.0e-09, 0.00,     0.0,PN
 954,HE+    ,C3N    ,C3N+   ,HE    ,   ,  , 8.2e-09, 0.00,     0.0,CT
 955,HE+    ,C4H2   ,C4+    ,H2    ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 956,HE+    ,C4H2   ,C4H+   ,H     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 957,HE+    ,C4H2   ,C2H+   ,C2H   ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 958,HE+    ,CLO    ,CL+    ,O     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 959,HE+    ,HC3N   ,C2H+   ,CN    ,HE ,  , 2.2e-09, 0.00,     0.0,PN
 960,HE+    ,HC3N   ,C3H+   ,N     ,HE ,  , 4.0e-10, 0.00,     0.0,PN
 961,HE+    ,HC3N   ,CCN+   ,CH    ,HE ,  , 2.8e-09, 0.00,     0.0,PN
 962,HE+    ,HC3N   ,C3N+   ,H     ,HE ,  , 2.4e-09, 0.00,     0.0,PN
 963,HE+    ,C3O    ,C3+    ,O     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 964,HE+    ,C3O    ,C2+    ,CO    ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 965,HE+    ,SIC2   ,SI+    ,C2    ,HE ,  , 2.0e-09, 0.00,     0.0,PN
 966,HE+    ,SIC2H  ,SIC2+  ,H     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 967,HE+    ,SIC2H  ,SI+    ,C2H   ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 968,HE+    ,H3C3N  ,C2H3+  ,CN    ,HE ,  , 5.2e-10, 0.00,     0.0,PN
 969,HE+    ,H3C3N  ,C2H2+  ,HCN   ,HE ,  , 3.5e-09, 0.00,     0.0,PN
 970,HE+    ,H3C3N  ,H2C3H+ ,N     ,HE ,  , 5.2e-10, 0.00,     0.0,PN
 971,HE+    ,H3C3N  ,HC3N+  ,H2    ,HE ,  , 3.2e-09, 0.00,     0.0,PN
 972,HE+    ,H3C3N  ,H2C3N+ ,H     ,HE ,  , 1.3e-09, 0.00,     0.0,PN
 973,HE+    ,SINC   ,CN+    ,SI    ,HE ,  , 2.0e-09, 0.00,     0.0,PN
 974,HE+    ,SIC2H2 ,SIC2H+ ,H     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 975,HE+    ,SIC2H2 ,SIH+   ,C2H   ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 976,HE+    ,CCP    ,P+     ,C2    ,HE ,  , 5.0e-10, 0.00,     0.0,PN
 977,HE+    ,CCP    ,C+     ,CP    ,HE ,  , 5.0e-10, 0.00,     0.0,PN
 978,HE+    ,HCCP   ,CP+    ,CH    ,HE ,  , 5.0e-10, 0.00,     0.0,PN
 979,HE+    ,HCCP   ,CH+    ,CP    ,HE ,  , 5.0e-10, 0.00,     0.0,
 980,HE+    ,C2S    ,C+     ,CS    ,HE ,  , 2.5e-10, 0.00,     0.0,PN
 981,HE+    ,C2S    ,CS+    ,C     ,HE ,  , 2.5e-10, 0.00,     0.0,PN
 982,HE+    ,C2S    ,S+     ,C2    ,HE ,  , 2.5e-10, 0.00,     0.0,PN
 983,HE+    ,C2S    ,C2+    ,S     ,HE ,  , 2.5e-10, 0.00,     0.0,PN
 984,HE+    ,C2H6CO ,CH3CO+ ,CH3   ,HE ,  , 3.0e-09, 0.00,     0.0,PN
 985,HE+    ,SIS    ,SI+    ,S     ,HE ,  , 3.8e-09, 0.00,     0.0,PN
 986,HE+    ,SIS    ,S+     ,SI    ,HE ,  , 3.8e-09, 0.00,     0.0,PN
 987,HE+    ,OCS    ,CS+    ,O     ,HE ,  , 7.6e-10, 0.00,     0.0,PN
 988,HE+    ,OCS    ,S+     ,CO    ,HE ,  , 7.6e-10, 0.00,     0.0,PN
 989,HE+    ,OCS    ,CO+    ,S     ,HE ,  , 7.6e-10, 0.00,     0.0,PN
 990,HE+    ,OCS    ,O+     ,CS    ,HE ,  , 7.6e-10, 0.00,     0.0,PN
 991,HE+    ,SIO2   ,SI+    ,O2    ,HE ,  , 2.0e-09, 0.00,     0.0,PN
 992,HE+    ,C5     ,C3+    ,C2    ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 993,HE+    ,C5     ,C4+    ,C     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 994,HE+    ,HCOOCH3,HCO2+  ,CH3   ,HE ,  , 3.0e-09, 0.00,     0.0,PN
 995,HE+    ,C5H    ,C5+    ,H     ,HE ,  , 1.5e-09, 0.00,     0.0,PN
 996,HE+    ,C5H    ,C3H+   ,C2    ,HE ,  , 1.5e-09, 0.00,     0.0,PN
 997,HE+    ,C5H2   ,C5+    ,H2    ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 998,HE+    ,C5H2   ,C5H+   ,H     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
 999,HE+    ,C5H2   ,C3H+   ,C2H   ,HE ,  , 1.0e-09, 0.00,     0.0,PN
1000,HE+    ,C5H4   ,C5H2+  ,H2    ,HE ,  , 1.5e-09, 0.00,     0.0,PN
1001,HE+    ,C5H4   ,C5H3+  ,H     ,HE ,  , 1.5e-09, 0.00,     0.0,PN
1002,HE+    ,S2     ,S+     ,S     ,HE ,  , 2.0e-09, 0.00,     0.0,PN
1003,HE+    ,SO2    ,SO2+   ,HE    ,   ,  , 4.3e-10, 0.00,     0.0,CT
1004,HE+    ,SO2    ,S+     ,O2    ,HE ,  , 9.0e-10, 0.00,     0.0,PN
1005,HE+    ,SO2    ,SO+    ,O     ,HE ,  , 3.0e-09, 0.00,     0.0,PN
1006,HE+    ,SIC3   ,SIC2+  ,C     ,HE ,  , 2.0e-09, 0.00,     0.0,PN
1007,HE+    ,H3C4N  ,CH3+   ,C3N   ,HE ,  , 7.0e-08, 0.00,     0.0,PN
1008,HE+    ,HS2    ,S+     ,HS    ,HE ,  , 1.0e-09, 0.00,     0.0,PN
1009,HE+    ,HS2    ,S2+    ,H     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
1010,HE+    ,SIC3H  ,SIC3+  ,H     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
1011,HE+    ,SIC3H  ,SI+    ,C3H   ,HE ,  , 1.0e-09, 0.00,     0.0,PN
1012,HE+    ,C3P    ,P+     ,C3    ,HE ,  , 5.0e-10, 0.00,     0.0,PN
1013,HE+    ,C3P    ,C3+    ,P     ,HE ,  , 5.0e-10, 0.00,     0.0,PN
1014,HE+    ,H2S2   ,HS+    ,HS    ,HE ,  , 2.0e-09, 0.00,     0.0,PN
1015,HE+    ,H2S2   ,S2H+   ,H     ,HE ,  , 2.0e-09, 0.00,     0.0,PN
1016,HE+    ,C3S    ,C2+    ,CS    ,HE ,  , 5.0e-10, 0.00,     0.0,PN
1017,HE+    ,C3S    ,CS+    ,C2    ,HE ,  , 5.0e-10, 0.00,     0.0,PN
1018,HE+    ,C6     ,C4+    ,C2    ,HE ,  , 1.4e-09, 0.00,     0.0,PN
1019,HE+    ,C6     ,C5+    ,C     ,HE ,  , 1.4e-09, 0.00,     0.0,PN
1020,HE+    ,C6H    ,C6+    ,H     ,HE ,  , 1.4e-09, 0.00,     0.0,PN
1021,HE+    ,C6H    ,C4H+   ,C2    ,HE ,  , 1.4e-09, 0.00,     0.0,PN
1022,HE+    ,C6H2   ,C6+    ,H2    ,HE ,  , 1.0e-09, 0.00,     0.0,PN
1023,HE+    ,C6H2   ,C6H+   ,H     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
1024,HE+    ,C6H2   ,C4H+   ,C2H   ,HE ,  , 1.0e-09, 0.00,     0.0,PN
1025,HE+    ,C5N    ,C4+    ,CN    ,HE ,  , 3.0e-09, 0.00,     0.0,PN
1026,HE+    ,HC5N   ,C2H+   ,C3N   ,HE ,  , 1.0e-09, 0.00,     0.0,PN
1027,HE+    ,HC5N   ,C4H+   ,CN    ,HE ,  , 1.0e-09, 0.00,     0.0,PN
1028,HE+    ,SIC4   ,SIC3+  ,C     ,HE ,  , 2.0e-09, 0.00,     0.0,PN
1029,HE+    ,C4P    ,CCP+   ,C2    ,HE ,  , 5.0e-10, 0.00,     0.0,PN
1030,HE+    ,C4P    ,C2+    ,CCP   ,HE ,  , 5.0e-10, 0.00,     0.0,PN
1031,HE+    ,C4S    ,C3+    ,CS    ,HE ,  , 5.0e-10, 0.00,     0.0,PN
1032,HE+    ,C4S    ,CS+    ,C3    ,HE ,  , 5.0e-10, 0.00,     0.0,PN
1033,HE+    ,C7     ,C5+    ,C2    ,HE ,  , 1.4e-09, 0.00,     0.0,PN
1034,HE+    ,C7     ,C6+    ,C     ,HE ,  , 1.4e-09, 0.00,     0.0,PN
1035,HE+    ,C7H    ,C7+    ,H     ,HE ,  , 2.0e-09, 0.00,     0.0,PN
1036,HE+    ,C7H    ,C5H+   ,C2    ,HE ,  , 2.0e-09, 0.00,     0.0,PN
1037,HE+    ,C7H2   ,C7+    ,H2    ,HE ,  , 1.0e-09, 0.00,     0.0,PN
1038,HE+    ,C7H2   ,C7H+   ,H     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
1039,HE+    ,C7H2   ,C5H+   ,C2H   ,HE ,  , 1.0e-09, 0.00,     0.0,PN
1040,HE+    ,C7H4   ,C7H2+  ,H2    ,HE ,  , 1.5e-09, 0.00,     0.0,PN
1041,HE+    ,C7H4   ,C7H3+  ,H     ,HE ,  , 1.5e-09, 0.00,     0.0,PN
1042,HE+    ,H3C6N  ,CH3+   ,C5N   ,HE ,  , 7.0e-08, 0.00,     0.0,PN
1043,HE+    ,C8     ,C6+    ,C2    ,HE ,  , 1.5e-09, 0.00,     0.0,PN
1044,HE+    ,C8     ,C7+    ,C     ,HE ,  , 1.5e-09, 0.00,     0.0,PN
1045,HE+    ,C8H    ,C8+    ,H     ,HE ,  , 1.5e-09, 0.00,     0.0,PN
1046,HE+    ,C8H    ,C6H+   ,C2    ,HE ,  , 1.5e-09, 0.00,     0.0,PN
1047,HE+    ,C8H2   ,C8+    ,H2    ,HE ,  , 1.0e-09, 0.00,     0.0,PN
1048,HE+    ,C8H2   ,C8H+   ,H     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
1049,HE+    ,C8H2   ,C6H+   ,C2H   ,HE ,  , 1.0e-09, 0.00,     0.0,PN
1050,HE+    ,C7N    ,C6+    ,CN    ,HE ,  , 3.0e-09, 0.00,     0.0,PN
1051,HE+    ,HC7N   ,C6H+   ,CN    ,HE ,  , 7.0e-09, 0.00,     0.0,PN
1052,HE+    ,C9     ,C7+    ,C2    ,HE ,  , 1.5e-09, 0.00,     0.0,PN
1053,HE+    ,C9     ,C8+    ,C     ,HE ,  , 1.5e-09, 0.00,     0.0,PN
1054,HE+    ,C9H    ,C9+    ,H     ,HE ,  , 2.5e-09, 0.00,     0.0,PN
1055,HE+    ,C9H    ,C7H+   ,C2    ,HE ,  , 2.5e-09, 0.00,     0.0,PN
1056,HE+    ,C9H2   ,C9+    ,H2    ,HE ,  , 1.0e-09, 0.00,     0.0,PN
1057,HE+    ,C9H2   ,C9H+   ,H     ,HE ,  , 1.0e-09, 0.00,     0.0,PN
1058,HE+    ,C9H2   ,C7H+   ,C2H   ,HE ,  , 1.0e-09, 0.00,     0.0,PN
1059,HE+    ,H3C8N  ,CH3+   ,C7N   ,HE ,  , 7.0e-08, 0.00,     0.0,PN
1060,HE+    ,C9N    ,C8+    ,CN    ,HE ,  , 4.0e-09, 0.00,     0.0,PN
1061,HE+    ,HC9N   ,C8H+   ,CN    ,HE ,  , 7.0e-09, 0.00,     0.0,PN
1062,HEH+   ,H      ,H2+    ,HE    ,   ,  , 9.1e-10, 0.00,     0.0,PT
1063,HEH+   ,H2     ,H3+    ,HE    ,   ,  , 1.5e-09, 0.00,     0.0,PT
1064,C+     ,H      ,CH+    ,PHOTON,   ,  , 1.7e-17, 0.00,     0.0,RA
1065,C+     ,O      ,CO+    ,PHOTON,   ,  , 2.5e-18, 0.00,     0.0,RA
1066,C+     ,NA     ,NA+    ,C     ,   ,  , 1.1e-09, 0.00,     0.0,CT
1067,C+     ,MG     ,MG+    ,C     ,   ,  , 1.1e-09, 0.00,     0.0,CT
1068,C+     ,SI     ,SI+    ,C     ,   ,  , 2.1e-09, 0.00,     0.0,CT
1069,C+     ,P      ,P+     ,C     ,   ,  , 1.0e-09, 0.00,     0.0,CT
1070,C+     ,S      ,S+     ,C     ,   ,  , 1.5e-09, 0.00,     0.0,CT
1071,C+     ,FE     ,FE+    ,C     ,   ,  , 2.6e-09, 0.00,     0.0,CT
1072,C+     ,H-     ,H      ,C     ,   ,  , 2.3e-07,-0.50,     0.0,MN
1073,C+     ,H2     ,CH+    ,H     ,   ,  , 1.0e-10, 0.00,  4640.0,HA
1074,C+     ,H2     ,CH2+   ,PHOTON,   ,  , 4.0e-16,-0.20,     0.0,RA
1075,C+     ,C-     ,C      ,C     ,   ,  , 2.3e-07,-0.50,     0.0,MN
1076,C+     ,CH     ,C2+    ,H     ,   ,  , 3.8e-10, 0.00,     0.0,CO
1077,C+     ,CH     ,CH+    ,C     ,   ,  , 3.8e-10, 0.00,     0.0,CT
